customer_id,age,job,urban_rural,marital_status,kids,disposable_income,mobiles_changed,mobile_age,own_smartphone,current_mobile_price,credit_card_type,own_house,own_cr_card,monthly_bill,call_mins,basic_plan_amount,extra_mins,roam_call_mins,call_mins_delta,bill_amount_delta,incoming_call_mins,outgoing_calls,incoming_calls,day_night_call_ratio,day_night_call_delta,calls_dropped,loyalty_months,complaint_calls,promo_calls_made,promo_offers_accepted,new_numbers_called,customer_dropped
1007126,58,NA,urban,yes,FALSE,534,1,998,FALSE,0,A,FALSE,true,2891.61,25.5,2891.61,0,0,0.33,0,1.61,1.33,0,2.333333333,0.206505832,0.67,33,0,0,0,0,false
1026844,42,NA,NA,yes,FALSE,623,1,702,TRUE,0,A,FALSE,true,3432.73,142.25,2670,21.25,0,0.355,0.0154,4.52,0.33,0,0.6875,7.274830424,1.67,24,0,0,0,0,true
1066295,0,NA,NA,unknown,FALSE,0,3,9,TRUE,32393.507999999998,A,TRUE,false,7759.02,959.75,7564.11,0,0,1.365,0.0738,32.19,39,5,2.454545455,9.055900648,36.67,11,1,1,0,0,true
1040134,38,professional,NA,no,FALSE,801,1,485,TRUE,0,B,FALSE,true,4041.49,124.75,4005,0,0,-0.755,-0.0082,14.41,18.33,2.33,9.333333333,-4.248493933,3,16,0,0,0,0,true
1044756,56,professional,urban,no,FALSE,178,2,39,TRUE,37377.508,D,FALSE,true,12941.49,1986.75,7564.11,152,1.94,-7.475,-1.1708,658.68,34.67,5.67,1.30738092,-3.976957253,24.67,17,1,0,0,0,false
1030607,72,NA,NA,unknown,FALSE,89,3,667,TRUE,19933.507999999998,D,FALSE,true,2863.13,146.5,2669.1099999999997,0,0,3.05,0.1306,0.04,1.67,0,0.5,6.933103474,1.33,23,0,0,0,0,true
1060305,42,clerical,urban,yes,FALSE,445,1,319,FALSE,0,A,FALSE,true,897.12,139.25,890,0,0,-1.045,-0.0116,19.39,5.33,0,3.777777778,-3.220253646,6.67,11,0,0,0,0,true
1056768,52,NA,NA,yes,TRUE,534,1,337,TRUE,0,B,FALSE,true,3142.59,161.25,4004.11,0,0,0.035,-0.0064,34.65,13.67,10,0.58044892,-16.0944064,2.67,11,0,0,0,0,false
1024443,0,NA,town,unknown,FALSE,0,1,620,TRUE,0,C,FALSE,false,6917.08,171,4005,52.25,0,-3.26,0.8456,28.98,16,2,2.047895501,-10.01295747,12,20,0,0,0,0,true
1036233,0,NA,NA,unknown,FALSE,0,1,635,TRUE,0,C,TRUE,false,7544.53,146.75,6230,0,8.53,-0.215,-0.116,0,0.33,0,0.677637948,8.328240691,1,21,0,0,0,0,true
1018717,54,professional,urban,yes,FALSE,623,2,215,TRUE,2489.508,B,FALSE,true,13682.86,1629.5,7564.11,297,0,-1.65,-0.23,421.18,122,41,3.239784173,-0.158528465,12.33,23,1.33,0,0,0,false
1088675,0,NA,NA,unknown,FALSE,0,1,229,TRUE,0,C,TRUE,false,7406.58,1721.5,8454.109999999999,16.25,0,0.57,0.4544,495.02,189,38.67,0.992946447,4.322366684,17.67,8,0,0,0,0,false
1016323,22,NA,NA,unknown,FALSE,801,2,331,TRUE,14949.508,B,FALSE,true,1614.46,500.75,890,23.25,0,7.305,0.3622,100.33,87.33,31,0.954715272,10.72123189,8,26,2.33,0,0,0,true
1061989,0,NA,town,unknown,FALSE,0,1,478,TRUE,0,C,TRUE,false,5657.7300000000005,240.5,6229.11,0,1.98,-1.25,-0.1218,17.53,11.67,3.67,11.2,-9.581692832,2.33,16,0.33,0,0,0,false
1045984,78,professional,urban,no,FALSE,267,3,170,TRUE,32393.507999999998,D,FALSE,true,5516.219999999999,189.25,6228.22,1,0.38,-2.985,-0.0202,26.4,17,0,1.758325091,17.16604721,2,20,2.33,0,0,1,false
1043126,26,NA,urban,no,FALSE,534,2,269,TRUE,19933.507999999998,B,FALSE,true,1958.89,95.25,1765.76,0,0,-1.525,-0.2402,6.18,8.33,0,1.431492843,5.902601511,1.67,17,0,0,0,0,false
1013415,30,NA,NA,no,FALSE,267,1,949,TRUE,0,A,FALSE,true,3389.12,343,2669.1099999999997,0,0,1.86,0.124,65.16,11.33,0,1.274509804,0.144391575,9.33,32,0,0,0,0,false
1044691,30,NA,NA,no,FALSE,89,2,80,TRUE,14949.508,G,FALSE,true,7407.47,1140.75,6674.11,0.75,4.73,3.185,0.0648,214.8,93.33,43,2.025477707,-14.37366932,25.33,17,0,0,0,0,true
1040163,34,NA,NA,yes,FALSE,356,1,593,TRUE,0,A,FALSE,true,1205.95,218.75,889.11,0,0,-0.715,-0.0712,31.49,4.67,7,1,11.99483718,7,20,0.33,0,0,0,true
1090171,46,NA,NA,unknown,FALSE,267,1,214,TRUE,0,B,FALSE,true,4458.01,450.5,6229.11,0.25,0,-1.57,-0.002,207.89,9,10,2.46,-17.81861104,7.67,7,0,0,0,0,false
1034372,28,professional,NA,no,FALSE,267,1,611,TRUE,0,B,FALSE,true,1782.67,523.5,890,35.75,1.09,2.83,0.2994,130.87,52.33,2,1.575818182,-5.486148841,10.33,20,0,0,0,0,false
1073710,52,NA,urban,yes,FALSE,623,1,298,TRUE,0,E,TRUE,true,2291.75,32.75,2669.1099999999997,0,2.92,-0.215,-0.515,0,0,0,0,-2.525824588,0,10,0,1,1,0,true
1004754,0,NA,NA,unknown,FALSE,0,2,459,FALSE,7473.507999999999,D,TRUE,false,12274.88,1247.75,3870.61,92,63.94,-1.435,-1.6946,240.79,72,7,0.94561513,21.85836972,84.33,33,2.67,0,0,0,false
1054340,0,NA,urban,unknown,FALSE,0,3,8,TRUE,24917.507999999994,C,TRUE,false,24210.67,2273.5,5339.110000000001,554.25,0.39,19.19,6.5892,524.03,221.67,37.33,0.86091358,-15.70296283,41.67,18,25,0,0,0,true
1004531,48,professional,urban,yes,FALSE,801,2,1125,FALSE,7473.507999999999,A,FALSE,true,1816.49,20.5,1512.11,1.25,3.04,-0.23,-0.0682,0,0,0,4,17.16188389,0.33,37,0,0,0,0,false
1046385,40,NA,urban,unknown,FALSE,623,1,533,TRUE,0,C,FALSE,true,5050.75,819.5,5339.110000000001,0,0,-6.67,-0.0362,205.65,53,24.33,1.482318063,4.514752739,28.67,18,7.33,0,0,0,true
1049922,48,NA,rural,yes,FALSE,356,2,526,TRUE,37377.508,B,TRUE,false,4449.110000000001,187,5339.110000000001,0,0,-0.42,0,0,1.67,0,2.674808095,-14.74379689,3.33,19,0,0,0,0,false
1098106,0,NA,NA,unknown,FALSE,0,3,749,TRUE,2489.508,C,TRUE,false,1039.52,399.5,890,0,0,-7.27,-0.0336,103.69,36.33,14.33,1.174380736,-15.3789379,8.67,41,0,1,1,0,true
1069220,30,NA,urban,unknown,FALSE,712,1,325,TRUE,0,B,FALSE,true,1040.4099999999999,240.5,890,5.75,0,-0.75,0.0814,0,0,0,0,-13.88588244,0,11,0,1,0,0,true
1040523,0,NA,NA,unknown,FALSE,0,6,-5,TRUE,19933.507999999998,G,TRUE,false,6777.35,1243,7526.73,11.75,0,-7.8,0.155,414.49,128.67,44,1.116833869,-16.97290152,20.33,22,6.33,0,0,0,false
1081240,32,NA,NA,no,TRUE,445,1,314,TRUE,0,B,FALSE,true,3298.34,160.5,3559.11,17.5,0,-0.91,-0.04,36.06,4.67,0,1.629722222,14.26741934,7.33,11,0,1,0,1,true
1066813,48,student,urban,no,TRUE,801,1,388,TRUE,0,B,FALSE,true,3228.03,298.5,3559.11,6.5,4.01,3.41,0.0564,0,0,0,0,-4.838916263,0,13,0,0,0,0,false
1000695,44,own_business,urban,yes,TRUE,801,1,1584,FALSE,0,A,FALSE,true,445,0,445,0,0,0,0,0,0,0,0,9.597846193,0,53,0,1,0,0,true
1001008,34,professional,town,no,TRUE,356,4,363,TRUE,37377.508,A,FALSE,true,4170.54,563.75,3630.31,24.25,0,1.565,-0.8626,30.9,9,0.33,6.274043433,12.75275574,3.33,51,0,0,0,0,true
1096872,32,professional,urban,yes,TRUE,445,1,200,TRUE,0,E,FALSE,true,4351.21,112.5,2669.1099999999997,47.25,0,-1.89,-0.378,16.88,3,3.33,2.250803859,12.42383529,0.67,7,0.67,0,0,0,true
1080048,48,NA,rural,unknown,TRUE,534,1,378,TRUE,0,B,FALSE,true,3123.01,302.5,4004.11,0,0.1,1.95,-0.002,53.04,17.67,0,3.876326719,-7.229240607,6.67,13,0,0,0,0,false
1004402,46,professional,urban,yes,FALSE,801,2,122,TRUE,7473.507999999999,A,FALSE,true,3735.33,115,4449.110000000001,0,0,-0.28,0,10.61,12.67,1,2.800720288,-4.295524916,3.67,38,0.67,0,0,0,true
1083209,52,NA,NA,yes,FALSE,801,1,200,TRUE,0,B,FALSE,true,1475.62,230.25,890,18.25,0.96,-2.625,-0.0548,36.59,25,1.33,0.521706726,2.397248599,13,7,0,0,0,0,true
1060778,0,NA,urban,unknown,FALSE,0,3,55,TRUE,37377.508,B,TRUE,false,9056.640000000001,960.5,7929.9,78.75,0,12.23,1.5864,105.61,14.67,0,6.539526832,-6.647096981,4,12,0,0,0,0,false
1080217,56,NA,urban,no,FALSE,712,1,208,TRUE,0,B,FALSE,true,6019.96,977.75,6229.11,31.5,0,-3.395,-0.173,258.34,104,32.67,0.788443114,8.6152612,21,7,0.33,0,0,0,true
1025059,72,professional,urban,yes,FALSE,356,1,721,TRUE,0,C,FALSE,true,3433.62,511,2670,24.5,0,-1.1,-0.1716,58.25,11,2.33,0.737753068,-8.7593114,9.67,24,0,0,0,0,false
1012415,22,NA,urban,unknown,FALSE,89,3,324,TRUE,19933.507999999998,D,FALSE,false,6277.17,760.5,5339.110000000001,50.75,0,-2.07,-0.4108,186.68,42.33,21.67,1.688873282,-3.384649136,25.67,28,3.67,2,0,0,true
1037371,0,NA,NA,unknown,FALSE,0,3,185,TRUE,7473.507999999999,A,TRUE,false,955.86,342.25,890,0,0,-3.485,-0.0148,79.48,39.33,13,4.407187603,-18.80108799,10,23,0,0,0,0,false
1092447,0,NA,NA,unknown,FALSE,0,1,237,TRUE,0,E,TRUE,false,6888.6,964,7119.11,25.25,0,-3.98,0.2912,159.67,21.67,5,0.639885057,-16.87412939,3.67,8,8.67,0,0,0,true
1014444,26,NA,NA,yes,FALSE,712,1,758,FALSE,0,A,FALSE,true,935.39,30,890,0.75,0.2,-0.6,-0.02,2.4,5.33,0.33,2.499250375,11.02236392,2,25,0.33,0,0,3,true
1048018,52,own_business,town,yes,TRUE,801,1,577,TRUE,0,E,FALSE,true,2678.9,568.75,2669.1099999999997,0,0,-10.615,-0.602,153.5,110,23,0.565217391,1.883175613,7.67,19,2.67,1,0,0,true
1078800,44,NA,rural,yes,FALSE,623,1,382,TRUE,0,B,FALSE,true,4005.89,893.75,4449.110000000001,15.75,0,0.965,-6e-4,244.92,60.67,66,1.162158178,-1.133228027,12.67,13,5.33,0,0,0,false
1048303,0,NA,urban,unknown,FALSE,0,6,53,TRUE,32393.507999999998,D,TRUE,false,8972.98,1389,5339.110000000001,154.75,0,5.44,0.9304,411.87,91.33,8,1.067852246,-1.66610273,29.67,19,4.67,0,0,1,false
1055675,32,NA,NA,no,FALSE,534,1,407,TRUE,0,B,FALSE,true,2759.8900000000003,54.5,3559.11,5.25,0.19,-1.09,-0.0504,14.43,4.67,0,4.903903904,3.060063066,5,13,0.33,0,0,0,true
1073844,54,professional,urban,yes,FALSE,712,2,154,TRUE,7473.507999999999,A,FALSE,true,5181.58,471,6229.11,6,0.48,1.5,0.1796,51.33,20,8.67,12.77794449,-13.68468261,11.67,8,0,0,0,0,false
1048009,0,NA,NA,unknown,FALSE,0,3,82,TRUE,37377.508,E,TRUE,false,8467.460000000001,1213.75,8454.109999999999,0,0.39,0.025,-0.203,400.27,12.33,1,0.955695056,0.201996751,66,13,11.33,0,0,0,false
1049512,44,NA,NA,yes,FALSE,178,5,251,TRUE,2489.508,E,FALSE,false,1170.3500000000001,278,890,0.25,0,-2.68,-0.003,70.56,9,16.33,2.97044335,6.221452873,9,13,0,0,0,0,false
1061838,46,clerical,urban,yes,FALSE,801,3,61,TRUE,62297.507999999994,B,FALSE,true,4814.01,629.25,5339.110000000001,0,0.1,-0.725,0.0058,213.19,24.33,0.67,0.756338993,-8.363559689,24,16,0,0,0,0,true
1033848,42,professional,s,yes,FALSE,801,1,555,FALSE,0,B,FALSE,true,2917.42,41,2891.61,0,0,-0.02,-0.0058,0,0,0,0.285714286,8.049827478,1,18,0,0,0,0,false
1052319,0,NA,town,unknown,FALSE,0,1,434,TRUE,0,B,TRUE,false,2864.91,497.75,890,60,0,3.765,0.6602,90.06,31.67,3,59.66066066,9.311070767,14,14,0,0,0,0,false
1064079,48,NA,rural,unknown,FALSE,178,1,296,FALSE,0,E,TRUE,false,3782.5,122.5,4004.11,0,2.95,-2.39,-0.0288,0,0,0,0,5.738361809,0,10,0,0,0,0,false
1075860,48,NA,NA,yes,FALSE,801,1,226,TRUE,0,B,FALSE,true,4118.030000000001,1145.5,4004.11,27.75,0,-2.57,-0.2256,333.91,100.33,40.33,0.487273191,1.799260517,124.33,7,9,0,0,0,false
1044297,46,NA,town,unknown,FALSE,267,1,613,TRUE,0,C,FALSE,true,5623.91,912,4449.110000000001,46,4.8,-2.96,-0.332,449.17,16.67,2,2.011,-1.76628551,6.33,21,0,0,0,0,false
1053387,38,NA,town,no,FALSE,178,1,424,TRUE,0,A,FALSE,true,4412.62,160.25,3677.48,70.25,0,-3.205,-0.2918,0,1.67,0,1.11,-1.2386498,1,14,0,0,0,0,true
1002458,0,NA,town,unknown,FALSE,0,2,1082,FALSE,7473.507999999999,A,TRUE,false,2328.2400000000002,30.75,1512.11,18.25,0,-0.435,-0.1236,0,0,0,1.716738197,-12.8702535,0,38,0,0,0,0,false
1085505,0,NA,NA,unknown,FALSE,0,2,231,TRUE,49837.508,B,TRUE,false,1779.11,0,1779.11,0,0,0,0,0,0,0,0,-9.125911248,0,12,0,0,0,0,true
1096508,0,NA,NA,unknown,FALSE,0,2,148,TRUE,37377.508,B,TRUE,false,3114.11,347,4004.11,0,0,1.28,0,8.1,14.33,1,1.337457818,-0.359317205,21.33,7,1,0,0,0,false
1019526,22,NA,NA,unknown,FALSE,712,4,133,TRUE,2489.508,B,FALSE,true,4173.21,1104.25,4449.110000000001,17.25,0,1.775,0.15,258.8,55,11,0.50471831,4.839306571,9.67,27,1.33,0,0,0,true
1070522,42,NA,NA,no,TRUE,712,1,362,TRUE,0,D,FALSE,true,9166.109999999999,1310.75,4004.11,190.75,0,-0.975,-0.8012,0,0,0,0,-8.936138509,0,12,0,0,0,0,false
1013352,0,NA,NA,unknown,FALSE,0,2,607,TRUE,7473.507999999999,E,TRUE,false,0,0,0,0,0,0,0,0,0,0,0,-0.507690337,0,32,0,0,0,0,true
1006094,60,artist,r,yes,FALSE,445,1,1017,TRUE,0,A,FALSE,true,1557.5,11,1512.11,0,0.2,-0.04,0.0054,0.78,0,0,1.665,21.95762765,0,33,0,0,0,0,true
1060781,22,NA,NA,unknown,FALSE,178,1,379,TRUE,0,D,TRUE,false,4077.98,275,2670,42,0,-2.12,-0.3074,34.66,12.67,1,0.782909019,5.087771483,4.33,12,0,0,0,0,true
1078680,0,NA,NA,unknown,FALSE,0,2,275,TRUE,32393.507999999998,B,TRUE,f,4514.969999999999,356.75,5339.110000000001,0,0,0.145,-0.0148,34.82,29.33,6.33,3.100300043,-25.80070924,6.67,9,0.33,0,0,0,false
1062960,28,professional,urban,yes,FALSE,534,1,472,TRUE,0,B,FALSE,true,3047.36,56.75,3559.11,0,0,0.445,-0.005,11.93,4,0.33,3.618937644,-20.49128652,1.33,16,0,0,0,0,false
1053952,58,NA,urban,no,FALSE,534,5,79,TRUE,32393.507999999998,B,FALSE,true,6128.54,2108.25,6952.68,0,0,15.395,-0.3576,653.73,62.33,23.67,0.871288482,18.63688636,15.67,16,21.67,0,0,0,false
1009073,44,NA,NA,unknown,FALSE,356,1,1003,TRUE,0,E,TRUE,false,5995.04,368.75,4450,0,15.62,-4.075,-0.3472,53.96,13,1,2.634516129,9.665020152,7.67,33,0,0,0,0,false
1052878,40,NA,NA,no,FALSE,89,2,318,TRUE,14949.508,E,TRUE,true,3519.06,512,4004.11,8.75,0,0,0.1738,152.82,17.67,5,0.758778895,-5.105422971,3,14,0,0,0,0,true
1074643,0,NA,NA,unknown,FALSE,0,2,189,TRUE,7473.507999999999,B,TRUE,false,6305.65,1529,5695.110000000001,63.75,0.1,-0.06,0.4306,318.48,111.33,1,0.48867284,6.469407356,17,8,5.67,2,1,0,true
1009761,0,NA,rural,unknown,FALSE,0,2,641,TRUE,7473.507999999999,C,TRUE,false,4550.570000000001,494.5,4450,0,0.68,0.37,8e-4,11.48,1,0.33,1.562942861,-10.22266084,6.33,29,7,0,0,0,false
1096749,0,NA,NA,no,FALSE,267,2,32,TRUE,49837.508,G,TRUE,false,7054.14,640.5,4004.11,108.75,0.77,15.03,0.633,173.1,114.67,51.33,1.351865703,4.798169668,14,7,4.67,0,0,3,false
1069464,0,NA,NA,unknown,FALSE,89,1,369,TRUE,0,B,TRUE,false,4711.66,81.25,1779.11,32.25,20.05,-1.025,-0.3066,6.34,0,0,2.907356948,-1.742936336,1,13,0,0,0,0,false
1031922,28,NA,urban,yes,TRUE,534,1,628,FALSE,0,B,FALSE,true,5138.860000000001,476.5,3085.63,90.75,0,-9.53,-0.9548,37.71,3.33,1,1.347953693,-24.04400637,7.33,21,2,0,0,0,false
1052610,0,NA,NA,unknown,FALSE,0,1,432,TRUE,0,F,TRUE,false,24716.19,1833.5,6675,754.75,0,12.09,3.1442,452.87,94,8.67,2.1185103769999998,10.69513035,86.33,14,0.33,0,0,0,true
1030890,72,NA,urban,no,FALSE,623,1,632,TRUE,0,C,FALSE,true,2913.86,127.5,2891.61,0,0,-1.41,-0.005,0,0.67,0,2.235657546,9.987510426,1.33,21,0,0,0,0,false
1037007,28,professional,urban,yes,TRUE,267,1,581,TRUE,0,B,FALSE,true,2872.03,179,2669.1099999999997,6.5,0,-0.24,-0.0456,0.1,11.67,0,0.734843846,3.234160044,1,19,0,0,0,3,true
1084345,48,NA,NA,no,FALSE,356,1,198,TRUE,0,C,FALSE,true,11278.970000000001,710.75,4004.11,244.25,0,-1.175,-0.4618,139.24,48.33,8.33,2.119867275,3.009253019,5,7,2.67,0,0,0,false
1005882,54,professional,urban,yes,TRUE,801,1,1130,TRUE,0,A,FALSE,t,4680.51,180,4450,0,2.59,-0.54,0.1552,43.48,13.33,5.33,3.516028956,-6.804283969,2,38,0,0,0,0,false
1040732,22,NA,NA,unknown,FALSE,89,1,479,TRUE,0,B,TRUE,true,10523.359999999999,723.75,4449.110000000001,221.75,1.16,8.365,2.4872,276.76,49,38.33,1.203179156,-4.422565804,5.67,16,0,0,0,0,true
1091346,48,NA,NA,yes,FALSE,712,1,250,TRUE,0,C,FALSE,true,4805.110000000001,1333.75,4449.110000000001,0,0,0.305,0,353.77,43,80.67,0.567013498,11.96250878,23,9,23.67,0,0,0,false
1021577,80,professional,NA,no,FALSE,712,4,178,TRUE,49837.508,A,FALSE,true,4114.469999999999,12.25,3559.11,0,0,-0.025,0,0,0.33,0,23.24242424,1.515930313,0,26,0,0,0,0,true
1013392,26,NA,urban,no,FALSE,623,1,843,TRUE,0,C,FALSE,true,3261.85,397,4004.11,9.75,0,-5.46,-0.0682,13.42,26,1.33,0.866571429,-11.27226815,5.33,28,0.67,0,0,0,true
1017233,40,NA,NA,yes,FALSE,267,1,773,TRUE,0,A,TRUE,true,7592.59,269,2411.0099999999998,157.25,0,-5.38,-0.3766,8.68,0.33,0,5.00240096,-6.309803531,4,25,0.67,0,0,0,true
1044651,44,NA,town,yes,TRUE,623,1,504,TRUE,0,C,FALSE,true,2001.61,6.25,2246.3599999999997,0,0,-0.125,0.15,0,0,0,4.03030303,10.593100980000001,0,17,0.67,0,0,0,true
1027422,0,NA,town,unknown,FALSE,0,3,268,TRUE,14949.508,B,TRUE,false,3340.17,200.5,2891.61,13.5,0,2.57,-0.081,26.18,19,3,5.549854792,4.206174356,2.67,23,0.33,0,0,0,true
1030131,50,NA,NA,yes,TRUE,534,1,680,TRUE,0,B,FALSE,true,3638.32,323.5,2670,12.75,6.42,-2.05,-0.2176,59.09,12,2.33,0.847723466,-2.491134554,7.33,23,0,0,0,0,true
1010596,58,NA,NA,yes,FALSE,267,3,542,FALSE,7473.507999999999,A,FALSE,true,6873.47,465.25,4449.110000000001,76,0,7.175,1.3838,0,9.67,0,1.062830189,-21.22319302,8.67,28,0,0,0,0,false
1006002,0,NA,NA,no,FALSE,178,3,89,TRUE,2489.508,A,TRUE,false,3276.09,190,3114.11,0.25,0,-0.46,-0.0274,60.06,10,0.67,1.845377693,2.872572735,25.33,38,0,1,0,0,true
1063809,52,NA,rural,unknown,FALSE,267,1,298,TRUE,0,B,TRUE,true,1106.27,97,890,5.75,0,-1.1,-0.0486,4.75,11.67,3.67,0.516207063,-2.993166499,1.67,10,0,0,0,0,false
1044818,0,NA,rural,unknown,FALSE,0,1,609,TRUE,0,B,TRUE,false,3230.7,514,2670,33.5,0,-10.28,-0.626,183.72,22.33,1,3.547653604,-14.78176294,7.67,21,1.67,1,0,0,true
1074719,50,own_business,NA,yes,TRUE,623,4,88,TRUE,44853.508,F,FALSE,true,27519.69,1825.25,5629.25,641.5,4.37,-36.505,-0.6844,764.99,217,124.33,1.244197861,3.008207321,21,14,5,1,0,0,true
1081462,0,NA,NA,unknown,FALSE,0,1,374,TRUE,0,B,TRUE,false,4475.8099999999995,553.25,4449.110000000001,25.5,0.1,-0.045,-0.206,135.49,44.67,19,1.361702128,-5.325441183,4,13,0,1,0,0,false
1040263,0,NA,NA,no,FALSE,89,2,146,TRUE,7473.507999999999,D,FALSE,true,4466.91,339.75,5339.110000000001,0.5,0,-0.555,-0.004,94.08,23,22.67,0.948454545,-20.14785404,4,18,1,0,0,3,false
1077736,32,own_business,town,yes,TRUE,534,1,387,TRUE,0,C,FALSE,true,8181.77,134.25,8454.109999999999,12,0.16,-0.305,-0.0794,24.47,4,13.67,5.113033449,-6.635847186,5.33,13,0,0,0,0,true
1035980,30,NA,NA,no,FALSE,356,1,638,TRUE,0,B,FALSE,true,7617.51,1390,6229.11,39,0,7.58,1.5358,507.35,31.67,4.67,1.2725,2.513384624,13,21,2.33,1,1,0,true
1010076,30,professional,NA,no,FALSE,534,1,978,TRUE,0,A,FALSE,true,4471.360000000001,213.5,4449.110000000001,0,0,1.23,0.0148,5.42,2.33,0,0.368928571,5.46370613,2,33,0,0,0,0,true
1002252,0,NA,NA,unknown,FALSE,534,4,97,TRUE,37377.508,C,FALSE,true,15472.65,2112.5,9343.220000000001,253.25,0,4.91,0.6356,602.99,99.33,20.67,1.961078957,-2.5864689,18,39,0.67,0,0,1,false
1086778,28,NA,urban,unknown,FALSE,534,1,353,TRUE,0,B,FALSE,true,2987.73,508.5,890,64.25,0,9.19,1.1584,85.43,16,1,1.595357143,2.837128482,0.67,12,0,0,0,0,true
1093726,0,NA,NA,unknown,FALSE,89,1,220,TRUE,0,E,TRUE,false,6824.52,3062,5116.610000000001,3.75,20.3,-1.2,-0.4064,454.64,56.67,37.67,0.411234968,-15.76892982,38.33,8,73,0,0,0,false
1083245,58,NA,town,yes,FALSE,801,1,369,TRUE,0,B,FALSE,true,4449.110000000001,137.25,5339.110000000001,0,0,-0.525,0,7.66,9,0.67,3.001071811,-8.736577929,0.67,13,0.33,0,0,0,false
1082019,0,NA,urban,unknown,FALSE,0,1,373,TRUE,0,D,TRUE,false,5603.4400000000005,1690,4449.110000000001,52.5,0,-21.9,-0.4396,928.1,37.67,36.67,0.651262687,-0.10056281,26.33,13,1.67,0,0,0,false
1005632,38,professional,urban,no,FALSE,267,2,196,TRUE,7473.507999999999,C,FALSE,true,1112.5,9.75,445,7.25,0,-0.135,-0.09,0,0,0,1.796407186,11.63021929,0.67,36,0,0,0,0,true
1046170,44,NA,NA,yes,FALSE,623,2,106,TRUE,14949.508,B,FALSE,true,8284.119999999999,732.75,6229.11,109.25,0.06,-4.635,-0.642,0,0,0,0,3.110291432,0,18,0,0,0,0,false
1071796,54,NA,town,yes,TRUE,801,1,416,TRUE,0,A,FALSE,true,1198.8300000000002,384.75,890,8.75,1.58,0.325,-0.047,0,0,0,0,-8.730794121,0,14,0,0,0,0,false
1094793,0,NA,NA,unknown,FALSE,0,1,199,TRUE,0,B,TRUE,false,4974.21,724.5,4004.11,52.25,0,4.35,1.11,178.28,68.33,25.67,0.630335913,5.913620948,6.67,7,0,0,0,0,false
1028085,48,clerical,NA,no,FALSE,267,2,637,FALSE,7473.507999999999,C,FALSE,true,3411.37,172,3566.23,29.5,0,3.86,0.797,46.26,12.33,2,2.0209375,-17.27407923,5.67,21,2.33,0,0,1,false
1075084,48,clerical,town,no,FALSE,712,1,398,TRUE,0,B,TRUE,false,3025.11,244,3559.11,0,0,-0.94,0,16.27,14.33,2.67,1.384767557,-7.470938831,9.33,14,0,0,0,0,false
1065023,0,NA,urban,unknown,FALSE,0,1,398,TRUE,0,B,TRUE,false,4998.24,657.5,4894.110000000001,30.5,0,-7.95,-0.2234,227.04,35.33,14.33,0.885588235,6.375262614,54.67,14,0.33,0,0,0,true
1033350,0,NA,NA,unknown,FALSE,0,1,668,FALSE,0,D,TRUE,false,3860.82,144.75,2669.1099999999997,38.25,0,0.765,0.1662,28.8,0.33,0,0.888666667,-14.06447211,0,22,0,0,0,0,true
1014015,48,NA,urban,yes,TRUE,801,2,54,TRUE,7473.507999999999,A,FALSE,true,2801.7200000000003,41.5,2891.61,0,0,0.15,-0.3322,1.02,1.33,0.67,1.332857143,-13.18722433,4,25,0.33,0,0,0,true
1064778,0,NA,NA,no,FALSE,89,1,355,TRUE,0,D,FALSE,true,6714.16,1065.25,3559.11,144.75,0,0.295,-0.769,79.01,3.33,0.67,1,-4.347512655,14,12,22.67,0,0,0,true
1040359,42,NA,NA,yes,TRUE,445,1,591,TRUE,0,B,FALSE,true,4899.45,131.5,5250.110000000001,12.25,0,-2.63,-0.1012,4.14,26.33,1.33,2.256586948,1.223363643,8.33,20,2,0,0,0,true
1096409,64,professional,town,yes,TRUE,801,1,213,TRUE,0,B,FALSE,true,4533.66,176.5,6229.11,0,0.2,-1.73,0.0412,8.15,1,0,4.952142857,0.520728012,3.67,8,0,0,0,0,false
1072672,28,NA,NA,unknown,FALSE,801,2,189,TRUE,99677.508,B,TRUE,false,9870.1,1769.5,9789.109999999999,74.25,1.04,0.47,-0.2132,481.95,80.67,61.67,1.57877779,-2.58203213,37.33,8,5.33,0,0,0,false
1083249,30,NA,rural,no,FALSE,534,2,132,TRUE,7473.507999999999,C,FALSE,true,7636.2,781.5,6013.73,2.75,35.12,-15.63,-1.716,95.46,66.33,7.33,2.850740695,3.303159068,47,11,6,0,0,0,true
1009656,0,NA,NA,unknown,FALSE,0,1,882,TRUE,0,C,TRUE,true,2917.42,144.25,2891.61,0,0,-2.345,-0.0058,5.41,4.33,1.67,2.72851296,-4.596806288,0.33,29,0,0,0,3,true
1082927,44,professional,urban,yes,TRUE,623,1,263,TRUE,0,B,FALSE,true,3470.11,654.75,4004.11,0,0,3.385,0,185.51,60,29.33,0.802275862,3.424423804,6.67,9,11.33,0,0,0,true
1018051,32,NA,NA,no,FALSE,623,3,271,TRUE,9965.508,A,TRUE,true,10931.869999999999,1397.5,5331.99,141.5,3.03,-7.75,-0.2234,338.66,82.33,33,2.391715295,-2.844375328,21,27,3.67,0,0,0,false
1022709,56,NA,NA,unknown,FALSE,534,1,813,TRUE,0,B,FALSE,true,2958.36,0,2669.1099999999997,0,0,0,0,0,0,0,0,-0.61977223,0,27,0,0,0,0,true
